RowName,RecipeName,ShortDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,RecipeItemFlags,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,CatalystID,Result1ID,Result1Quantity,Result2ID,Result2Quantity,Result3ID,Result3Quantity,Result4ID,Result4Quantity,Result1Weight,Result2Weight,Result3Weight,Result4Weight,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled,MapMarkerIcon,ExilesJourneyTrigger,DLCPackage
41061, Advanced Blunted Weapon Fitting,A blunted fitting that can be applied to a weapon to increase concussive damage,Utility,30,3,36,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_wpn_increaseConcussDamage_t3.png,None,FALSE,0,18062,10,0,0,0,0,0,0,0,41061,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41063, Paring Blade,A kit that can be used to reduce the weight of a weapon,Utility,10,2,135,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_wpn_decraseWeight.png,None,FALSE,0,10001,10,18031,5,0,0,0,0,0,41063,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41064, Simple Reinforcement Kit,A reinforcement that can be used to make weapons and armor more durable,Utility,10,2,40,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_wpn_increaseDurability_t1.png,None,FALSE,0,11501,10,0,0,0,0,0,0,0,41064,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41065, Reinforcement Kit,A reinforcement that can be used to make weapons and armor more durable,Utility,20,3,6,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_wpn_increaseDurability_t2.png,None,FALSE,0,11502,10,0,0,0,0,0,0,0,41065,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41066, Advanced Reinforcement Kit,A reinforcement that can be used to make weapons and armor more durable,Utility,30,3,36,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_wpn_increaseDurability_t3.png,None,FALSE,0,18062,10,0,0,0,0,0,0,0,41066,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41067, Spiked Weapon Fitting,A spiked fitting that can be applied to a weapon to increase armor penetration,Utility,30,3,36,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_wpn_increaseArmorPenetration.png,None,FALSE,0,18062,10,0,0,0,0,0,0,0,41067,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41068, Armor Reduction Kit,A kit used to identify and remove superfluous weight from armor,Utility,10,1,135,89201,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_arm_reduceWeight.png,None,FALSE,0,12001,10,14174,5,0,0,0,0,0,41068,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41069, Thin Armor Plating,A set of reinforcing plates that can attached to increase the strength of armor,Utility,10,1,135,89201,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_arm_increaseArmor_t1.png,None,FALSE,0,12001,10,14174,5,0,0,0,0,0,41069,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41070, Armor Plating,A set of reinforcing plates that can attached to increase the strength of armor,Utility,20,2,432,89201,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_arm_increaseArmor_t2.png,None,FALSE,0,12511,10,14174,5,0,0,0,0,0,41070,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41071, Thick Armor Plating,A set of reinforcing plates that can attached to increase the strength of armor,Utility,30,3,650,89201,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_arm_increaseArmor_t3.png,None,FALSE,0,12512,10,14174,5,0,0,0,0,0,41071,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41075, Simple Armor Flexibility Kit,A set of tools for making armor more pliant and flexible,Utility,10,2,60,89201,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_arm_climbingBonus_t1.png,None,FALSE,0,11501,10,12001,10,0,0,0,0,0,41075,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41076, Armor Flexibility Kit,A set of tools for making armor more pliant and flexible,Utility,20,3,8,89201,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_arm_climbingBonus_t2.png,None,FALSE,0,11502,10,12511,10,0,0,0,0,0,41076,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
41077, Advanced Armor Flexibility Kit,A set of tools for making armor more pliant and flexible,Utility,30,3,38,89201,0,https://conanexilesmap.com/conanexilesdb/Icons/Icon_modkit_arm_climbingBonus_t3.png,None,FALSE,0,18062,10,12512,10,0,0,0,0,0,41077,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
42001, Stretch Hide,Stretching hides allows thicker hides to be stretched into two thinner hides,Material,1,2,4,0,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hide-1.png,None,FALSE,0,12012,1,0,0,0,0,0,0,0,12011,2,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
50489, Two-Handed Iron Great Axe,A wickedly shaped two-handed axe,Weapon,20,2,90,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_2hAxe_iron.png,None,FALSE,0,10012,5,11501,20,0,0,0,0,0,50489,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
50490, Exceptional Two-Handed Iron Great Axe,A wickedly shaped two-handed axe,Weapon,20,2,98,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_2hAxe_iron.png,None,FALSE,0,10012,5,11501,22,0,0,0,0,0,50490,1,0,0,0,0,0,0,0,0,0,0,50489,FALSE,TRUE,None,None,None
50491, Flawless Two-Handed Iron Great Axe,A wickedly shaped two-handed axe,Weapon,20,2,110,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_2hAxe_iron.png,None,FALSE,0,10012,5,11501,25,0,0,0,0,0,50491,1,0,0,0,0,0,0,0,0,0,0,50489,FALSE,TRUE,None,None,None
50492, Star Metal Great Axe,A wickedly shaped two-handed axe,Weapon,60,5,4166,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/epic_icon_2hAxe_starmetal.png,None,FALSE,0,11115,1,18061,20,0,0,0,0,0,50492,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
50493, Exceptional Star Metal Great Axe,A wickedly shaped two-handed axe,Weapon,60,5,4582,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/epic_icon_2hAxe_starmetal.png,None,FALSE,0,11115,1,18061,22,0,0,0,0,0,50493,1,0,0,0,0,0,0,0,0,0,0,50492,FALSE,TRUE,None,None,None
50494, Flawless Star Metal Great Axe,A wickedly shaped two-handed axe,Weapon,60,5,5206,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/epic_icon_2hAxe_starmetal.png,None,FALSE,0,11115,1,18061,25,0,0,0,0,0,50494,1,0,0,0,0,0,0,0,0,0,0,50492,FALSE,TRUE,None,None,None
50495, Iron Short Sword,A short bladed sword,Weapon,20,2,90,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_gladius_iron.png,None,FALSE,0,10012,5,11501,20,0,0,0,0,0,50495,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
50496, Exceptional Iron Short Sword,A short bladed sword,Weapon,20,2,98,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_gladius_iron.png,None,FALSE,0,10012,5,11501,22,0,0,0,0,0,50496,1,0,0,0,0,0,0,0,0,0,0,50495,FALSE,TRUE,None,None,None
50497, Flawless Iron Short Sword,A short bladed sword,Weapon,20,2,110,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_gladius_iron.png,None,FALSE,0,10012,5,11501,25,0,0,0,0,0,50497,1,0,0,0,0,0,0,0,0,0,0,50495,FALSE,TRUE,None,None,None
50498, Star Metal Short Sword,A short bladed sword,Weapon,60,5,4166,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/epic_icon_gladius_starmetal.png,None,FALSE,0,11114,1,18061,20,0,0,0,0,0,50498,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
50499, Exceptional Star Metal Short Sword,A short bladed sword,Weapon,60,5,4582,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/epic_icon_gladius_starmetal.png,None,FALSE,0,11114,1,18061,22,0,0,0,0,0,50499,1,0,0,0,0,0,0,0,0,0,0,50498,FALSE,TRUE,None,None,None
50500, Flawless Star Metal Short Sword,A short bladed sword,Weapon,60,5,5206,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/epic_icon_gladius_starmetal.png,None,FALSE,0,11114,1,18061,25,0,0,0,0,0,50500,1,0,0,0,0,0,0,0,0,0,0,50498,FALSE,TRUE,None,None,None
50524, Havoc and Malice,An ancient weapon found in the Unnamed City,Weapon,120,4,89092,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_legendary_ymir_waraxe.png,None,FALSE,0,11103,1,11114,2,18061,40,0,0,0,50524,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
50525, Whirlwind Blades,An ancient weapon found in the Unnamed City,Weapon,120,4,89092,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_legendary_sword_01.png,None,FALSE,0,11103,1,11114,2,18061,40,0,0,0,50525,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51001, Stone Pick,A stone pick for mining sandstone,Tools,10,1,40,0,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_pickaxe-1.png,None,FALSE,0,10012,5,10001,5,0,0,0,0,0,51001,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftTool,None
51002, Iron Pick,An iron pick for mining ironstone ,Tools,20,2,90,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_iron_pickaxe.png,None,FALSE,0,10012,5,11501,20,0,0,0,0,0,51002,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftIronTool,None
51003, Steel Pick,A reinforced steel pick that is hard enough to mine anything,Tools,30,3,150,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_steel_pickaxe.png,None,FALSE,0,10012,5,11502,20,12511,10,0,0,0,51003,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51011, Stone Hatchet,An axe of sharpened stone for chopping wood,Tools,10,1,40,0,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_stone_hatchet-1.png,None,FALSE,0,10012,5,10001,5,0,0,0,0,0,51011,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftTool,None
51012, Iron Hatchet,An axe of wrought iron for chopping wood,Tools,20,2,90,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_iron_hatchet.png,None,FALSE,0,10012,5,11501,20,0,0,0,0,0,51012,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftIronTool,None
51013, Steel Hatchet,An axe of strengthened steel for chopping wood,Tools,30,3,150,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_steel_hatchet.png,None,FALSE,0,10012,5,11502,20,12511,10,0,0,0,51013,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51014, Hardened Steel Hatchet,An axe of hardened steel for chopping wood,Tools,60,4,2080,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_axe.png,None,FALSE,0,18062,20,16021,4,0,0,0,0,0,51014,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51015, Star Metal Hatchet,An axe of Star Metal for chopping wood,Tools,120,5,4800,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_axe.png,None,FALSE,0,18061,20,16021,4,0,0,0,0,0,51015,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51016, Animal Pen,A rough pen for holding animals,Craftingstations,120,1,1440,89401,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_pet_pen_tier1.png,None,FALSE,0,10001,300,10011,400,14174,20,0,0,0,19001,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51017, Reinforced Animal Pen,A sturdy pen for holding animals,Craftingstations,240,2,11400,89401,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_pet_pen_tier2.png,None,FALSE,0,16011,50,16021,60,16002,50,0,0,0,19002,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51018, Armored Animal Pen,A robust pen for holding dangerous animals,Craftingstations,360,3,42020,89401,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_pet_pen_tier3.png,None,FALSE,0,16012,100,11108,30,16003,50,0,0,0,19003,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51019, Feed Box,A box for feeding animals,Craftingstations,20,1,250,89401,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_feeding_trough.png,None,FALSE,0,10011,100,10012,25,0,0,0,0,0,19005,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51020, Star Metal Pickaxe,A combination of hatchet and pick for cutting stone and harvesting wood,Tools,40,4,4800,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_multitool_starmetal.png,None,FALSE,0,18061,20,16021,4,0,0,0,0,0,51020,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51021, Pickaxe,A combination of hatchet and pick for cutting stone and harvesting wood,Tools,60,3,150,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_multi_tool.png,None,FALSE,0,10012,5,11502,20,12511,10,0,0,0,51021,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51022, Hardened Steel Pick,A hardened steel pick of Cimmerian make,Tools,60,4,2080,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_pickaxe.png,None,FALSE,0,18062,20,16021,4,0,0,0,0,0,51022,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51023, Star Metal Pick,A pick forged from mysterious star metal,Tools,120,5,4800,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_pickaxe.png,None,FALSE,0,18061,20,16021,4,0,0,0,0,0,51023,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51031, Repair Hammer,Heavy unwieldy hammer for repairing structures,Tools,10,1,50,0,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_repair_hammer.png,None,FALSE,0,10011,20,14174,5,0,0,0,0,0,51031,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftTool,None
51032, Thrall Pot,A pot for feeding thralls,Craftingstations,20,2,250,89401,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_feeding_station.png,None,FALSE,0,10012,25,11501,50,0,0,0,0,0,19006,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51040, Steel Sickle,A sickle made from steel,Tools,10,3,760,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_steel_sickle.png,None,FALSE,0,11502,20,16021,4,0,0,0,0,0,51040,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51041, Hardened Steel Sickle,A hardened steel sickle of Cimmerian make,Tools,20,4,2080,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_sickle.png,None,FALSE,0,18062,20,16021,4,0,0,0,0,0,51041,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51042, Star Metal Sickle,A sickle forged from mysterious star metal,Tools,40,5,4800,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_sickle.png,None,FALSE,0,18061,20,16021,4,0,0,0,0,0,51042,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,None,None
51043, Two-Handed Stone Sword,A  crude two-handed sword made out of sharpened stone,Weapon,10,1,80,0,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_primal_2h_sword.png,None,FALSE,0,10012,5,10001,30,14174,5,0,0,0,51043,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51044, Two-Handed Iron Sword,A two-handed Iron sword,Weapon,20,2,130,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_iron_2h_sword.png,None,FALSE,0,10012,5,11501,30,0,0,0,0,0,51044,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51045, Exceptional Two-Handed Iron Sword,A two-handed Iron sword,Weapon,20,2,150,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_iron_2h_sword.png,None,FALSE,0,10012,5,11501,35,0,0,0,0,0,51045,1,0,0,0,0,0,0,0,0,0,0,51044,FALSE,TRUE,None,CraftWeapon,None
51046, Flawless Two-Handed Iron Sword,A two-handed Iron sword,Weapon,20,2,170,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_iron_2h_sword.png,None,FALSE,0,10012,5,11501,40,0,0,0,0,0,51046,1,0,0,0,0,0,0,0,0,0,0,51044,FALSE,TRUE,None,CraftWeapon,None
51047, Two-Handed Steel Sword,A two-handed Steel sword,Weapon,30,3,190,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_iron_2h_sword.png,None,FALSE,0,10012,5,11502,30,0,0,0,0,0,51047,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51048, Exceptional Two-Handed Steel Sword,A two-handed Steel sword,Weapon,30,3,220,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_iron_2h_sword.png,None,FALSE,0,10012,5,11502,35,0,0,0,0,0,51048,1,0,0,0,0,0,0,0,0,0,0,51047,FALSE,TRUE,None,CraftWeapon,None
51049, Flawless Two-Handed Steel Sword,A two-handed Steel sword,Weapon,30,3,250,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_iron_2h_sword.png,None,FALSE,0,10012,5,11502,40,0,0,0,0,0,51049,1,0,0,0,0,0,0,0,0,0,0,51047,FALSE,TRUE,None,CraftWeapon,None
51060, Hardened Steel Greatsword,A hardened steel two-handed sword of Cimmerian make,Weapon,60,4,2080,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_2h_sword.png,None,FALSE,0,18062,20,16021,4,0,0,0,0,0,51060,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51061, Exceptional Hardened Steel Greatsword,A hardened steel two-handed sword of Cimmerian make,Weapon,60,4,2384,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_2h_sword.png,None,FALSE,0,18062,22,16021,5,0,0,0,0,0,51061,1,0,0,0,0,0,0,0,0,0,0,51060,FALSE,TRUE,None,CraftWeapon,None
51062, Flawless Hardened Steel Greatsword,A hardened steel two-handed sword of Cimmerian make,Weapon,60,4,2600,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_2h_sword.png,None,FALSE,0,18062,25,16021,5,0,0,0,0,0,51062,1,0,0,0,0,0,0,0,0,0,0,51060,FALSE,TRUE,None,CraftWeapon,None
51063, Star Metal Great Sword,A two-handed sword forged from mysterious star metal,Weapon,120,5,4166,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_2h_sword.png,None,FALSE,0,18061,20,11115,1,0,0,0,0,0,51063,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51064, Exceptional Star Metal Great Sword,A two-handed sword forged from mysterious star metal,Weapon,120,5,4582,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_2h_sword.png,None,FALSE,0,18061,22,11115,1,0,0,0,0,0,51064,1,0,0,0,0,0,0,0,0,0,0,51063,FALSE,TRUE,None,CraftWeapon,None
51065, Flawless Star Metal Great Sword,A two-handed sword forged from mysterious star metal,Weapon,120,5,5206,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_2h_sword.png,None,FALSE,0,18061,25,11115,1,0,0,0,0,0,51065,1,0,0,0,0,0,0,0,0,0,0,51063,FALSE,TRUE,None,CraftWeapon,None
51066, Telith's Lament,An ancient sword haunted and grim,Weapon,120,5,1572,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_2h_edge_death_knight_sword.png,None,FALSE,0,18062,20,11114,1,18041,20,15504,1,0,51066,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51067, Hoar-Frost Hatchet,A hatchet dangerously cold to the touch,Tools,10,1,42,89976,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_black_ice_1h_axe.png,None,FALSE,0,11501,10,10012,1,0,0,0,0,0,51067,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,ShowReligiousZeal,None
51068, Glacier-Crack,A great axe humming with frigid power,Weapon,20,3,1420,89978,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_black_ice_1h_battleaxe.png,None,FALSE,0,18062,15,16021,2,10024,5,0,0,0,51068,1,55100,10,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,ShowReligiousZeal,None
51069, Star Metal Sword,A sword forged from mysterious star metal,Weapon,120,5,4206,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_1h_sword.png,None,FALSE,0,11114,1,18061,20,12512,10,0,0,0,51069,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51070, Exceptional Star Metal Sword,A sword forged from mysterious star metal,Weapon,120,5,4622,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_1h_sword.png,None,FALSE,0,11114,1,18061,22,12512,10,0,0,0,51070,1,0,0,0,0,0,0,0,0,0,0,51069,FALSE,TRUE,None,CraftWeapon,None
51071, Flawless Star Metal Sword,A sword forged from mysterious star metal,Weapon,120,5,5246,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_1h_sword.png,None,FALSE,0,11114,1,18061,25,12512,10,0,0,0,51071,1,0,0,0,0,0,0,0,0,0,0,51069,FALSE,TRUE,None,CraftWeapon,None
51072, Deathbringer Axe,An unholy relic forged using with the black heart of the Kinscourge,Weapon,120,5,1572,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_1h_axe_undead_cimmerian_battleaxe_ornamented_steel.png,None,FALSE,0,18062,20,11114,1,18041,20,15504,1,0,51072,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51075, Telith's Sorrow,An ancient sword haunted and grim,Weapon,240,4,2352,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_deathknight_2h_sword.png,None,FALSE,0,18062,30,11115,1,18041,30,15504,1,0,51075,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51078, Hardened Steel Mace,A mace of hardened  steel,Weapon,20,3,2080,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_mace.png,None,FALSE,0,16021,4,18062,20,0,0,0,0,0,51078,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51079, Exceptional Hardened Steel Mace,A mace of hardened  steel,Weapon,30,3,2384,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_mace.png,None,FALSE,0,16021,5,18062,22,0,0,0,0,0,51079,1,0,0,0,0,0,0,0,0,0,0,51078,FALSE,TRUE,None,CraftWeapon,None
51080, Flawless Hardened Steel Mace,A mace of hardened  steel,Weapon,40,3,2600,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_hardened_steel_mace.png,None,FALSE,0,16021,5,18062,25,0,0,0,0,0,51080,1,0,0,0,0,0,0,0,0,0,0,51078,FALSE,TRUE,None,CraftWeapon,None
51081, Star Metal Mace,A mace forged from mysterious Star Metal,Weapon,20,4,4166,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_mace.png,None,FALSE,0,11114,1,18061,20,0,0,0,0,0,51081,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51082, Exceptional Star Metal Mace,A mace forged from mysterious Star Metal,Weapon,30,4,4588,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_mace.png,None,FALSE,0,11114,2,18061,22,0,0,0,0,0,51082,1,0,0,0,0,0,0,0,0,0,0,51081,FALSE,TRUE,None,CraftWeapon,None
51083, Flawless Star Metal Mace,A mace forged from mysterious Star Metal,Weapon,40,4,5212,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_star_metal_mace.png,None,FALSE,0,11114,2,18061,25,0,0,0,0,0,51083,1,0,0,0,0,0,0,0,0,0,0,51081,FALSE,TRUE,None,CraftWeapon,None
51084, Ancient Javelin,One-handed short spear of ancient design,Weapon,20,3,652,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_ancient_javelin.png,None,FALSE,0,16021,4,11502,2,0,0,0,0,0,51084,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51087, Ancient Mace,A mace forged from an ancient design,Weapon,30,3,932,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_ancient_mace.png,None,FALSE,0,16021,5,11502,22,0,0,0,0,0,51087,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51090, Ancient Pike,A pike forged from an ancient design,Weapon,40,3,950,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_ancient_spear.png,None,FALSE,0,16021,5,11502,25,0,0,0,0,0,51090,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51091, Katana,A two-handed sword of Yamatai design,Weapon,20,2,130,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_Japan_2hSword_Katana_variant_1.png,None,FALSE,0,10012,5,11501,30,0,0,0,0,0,51091,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
51092, Exceptional Katana,A two-handed sword of Yamatai design,Weapon,20,2,150,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_Japan_2hSword_Katana_variant_1.png,None,FALSE,0,10012,5,11501,35,0,0,0,0,0,51092,1,0,0,0,0,0,0,0,0,0,0,51091,FALSE,TRUE,None,CraftWeapon,None
51093, Flawless Katana,A two-handed sword of Yamatai design,Weapon,20,2,170,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/icon_Japan_2hSword_Katana_variant_1.png,None,FALSE,0,10012,5,11501,40,0,0,0,0,0,51093,1,0,0,0,0,0,0,0,0,0,0,51091,FALSE,TRUE,None,CraftWeapon,None
51094, Katana,A two-handed sword of Yamatai design,Weapon,60,4,4166,89301,0,https://conanexilesmap.com/conanexilesdb/Icons/epic_icon_Japan_2hSword_Katana_variant_2.png,None,FALSE,0,18061,20,11115,1,0,0,0,0,0,51094,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,None,CraftWeapon,None
